date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:26	377/377	---MCZ	200	added ('OK')	text/plain	etag:cacheable:f9ab1065bb87d284db6e8986c955e0a9	https://raplian.myshopify.com/robots.txt		(from )
16:30:26	257443/257443	---MCZ	200	added ('OK')	text/html	etag:cacheable:c56fe3ea3a371719c99e0f48e926d145	https://raplian.myshopify.com/	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/index.html	(from )
16:30:26	50633/50633	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Jan%202019%2015:23:10%20GMT	https://cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.min.js?v=2017.09.05.1	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/javascripts/tricorder/trekkie.storefront.min97e4.js	(from https://raplian.myshopify.com/)
16:30:27	5975/5975	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:13%20GMT	http://cdn.shopify.com/s/assets/shop_events_listener-acf771159f9849ef6e5265782c99efe8b99406214c96a4373224ecafe285d7bb.js	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/assets/shop_events_listener-acf771159f9849ef6e5265782c99efe8b99406214c96a4373224ecafe285d7bb.js	(from https://raplian.myshopify.com/)
16:30:28	1649/1649	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2024%20May%202018%2007:40:20%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/compiled_assets/scripts.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/compiled_assets/scriptsee4b.js	(from https://raplian.myshopify.com/)
16:30:28	36575/36575	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:13%20GMT	http://cdn.shopify.com/s/assets/storefront/features-e87392afe29fe307282f4e6aad12cb4bcc2afefd6b7febf0b70edfd315f9684c.js	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/assets/storefront/features-e87392afe29fe307282f4e6aad12cb4bcc2afefd6b7febf0b70edfd315f9684c.js	(from https://raplian.myshopify.com/)
16:30:29	121260/121260	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2011:54:53%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/bootstrap.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/bootstrapee4b.css	(from https://raplian.myshopify.com/)
16:30:30	2061/2061	---M-Z	200	added ('OK')	text/css	date:Thu,%2024%20May%202018%2010:39:40%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/assets.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/assetsee4b.css	(from https://raplian.myshopify.com/)
16:30:30	194046/194046	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Feb%202019%2019:22:06%20GMT	http://cdn.shopify.com/s/assets/storefront/express_buttons-0c1cfe6b3642c86bb980ad0b298dbf9f7c06a27102426a601fd5bda32a4c5cfd.js	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/assets/storefront/express_buttons-0c1cfe6b3642c86bb980ad0b298dbf9f7c06a27102426a601fd5bda32a4c5cfd.js	(from https://raplian.myshopify.com/)
16:30:31	128503/128503	---M-Z	200	added ('OK')	text/css	date:Thu,%2024%20May%202018%2010:39:40%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/style.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/styleee4b.css	(from https://raplian.myshopify.com/)
16:30:31	5103/5103	---M-Z	200	added ('OK')	text/css	date:Thu,%2024%20May%202018%2010:39:40%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/theme-setting.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/theme-settingee4b.css	(from https://raplian.myshopify.com/)
16:30:32	54671/54671	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20May%202018%2008:44:46%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/responsive.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/responsiveee4b.css	(from https://raplian.myshopify.com/)
16:30:33	1531/1531	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2011:55:02%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/owl.carousel.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/owl.carouselee4b.css	(from https://raplian.myshopify.com/)
16:30:33	31494/31494	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2011:54:58%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/font-awesome.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/font-awesomeee4b.css	(from https://raplian.myshopify.com/)
16:30:34	10476/10476	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2011:55:03%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/quick_view.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/quick_viewee4b.css	(from https://raplian.myshopify.com/)
16:30:35	4673/4673	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2011:54:57%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/flexslider.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/flexslideree4b.css	(from https://raplian.myshopify.com/)
16:30:35	50368/50368	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20May%202018%2017:07:21%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/revslider.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/revslideree4b.css	(from https://raplian.myshopify.com/)
16:30:36	21658/21658	---M-Z	200	added ('OK')	text/css	etag:%221544639719%22	http://netdna.bootstrapcdn.com/font-awesome/4.0.3/css/font-awesome.css	E:/Ravi%20kiran/vurdhi%20website/vruddhi/netdna.bootstrapcdn.com/font-awesome/4.0.3/css/font-awesome.css	(from https://raplian.myshopify.com/)
16:30:37	411/411	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Feb%202019%2011:00:37%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/favicon.png?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/faviconee4b.png	(from https://raplian.myshopify.com/)
16:30:37	9611/9611	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Feb%202019%2006:09:14%20GMT	http://cdn.shopify.com/s/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	(from https://raplian.myshopify.com/)
16:30:39	31819/31819	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:54:53%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/bootstrap.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/bootstrap.minee4b.js	(from https://raplian.myshopify.com/)
16:30:39	7199/7199	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery-migrate-1.2.1.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery-migrate-1.2.1.minee4b.js	(from https://raplian.myshopify.com/)
16:30:39	1267/1267	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.cookie.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.cookie.minee4b.js	(from https://raplian.myshopify.com/)
16:30:40	3061/3061	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:54:56%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/device.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/device.minee4b.js	(from https://raplian.myshopify.com/)
16:30:40	93636/93636	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	E:/Ravi%20kiran/vurdhi%20website/vruddhi/ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	(from https://raplian.myshopify.com/)
16:30:41	8097/8097	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.easing.1.3.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.easing.1.3ee4b.js	(from https://raplian.myshopify.com/)
16:30:42	12227/12227	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:54:51%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/api.jquery.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/api.jqueryee4b.js	(from https://raplian.myshopify.com/)
16:30:42	4938/4938	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:54:59%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/hoverIntent.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/hoverIntentee4b.js	(from https://raplian.myshopify.com/)
16:30:43	6728/6728	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:06%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/superfish.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/superfishee4b.js	(from https://raplian.myshopify.com/)
16:30:44	3360/3360	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:06%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/supersubs.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/supersubsee4b.js	(from https://raplian.myshopify.com/)
16:30:44	1931/1931	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.mobilemenu.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.mobilemenuee4b.js	(from https://raplian.myshopify.com/)
16:30:45	2295/2295	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.linea.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.lineaee4b.js	(from https://raplian.myshopify.com/)
16:30:46	11035/11035	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:54:56%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/countdown.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/countdownee4b.js	(from https://raplian.myshopify.com/)
16:30:47	1396/1396	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:04%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/sftouchscreen.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/sftouchscreenee4b.js	(from https://raplian.myshopify.com/)
16:30:48	28243/28243	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.fancybox-1.3.4.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.fancybox-1.3.4ee4b.js	(from https://raplian.myshopify.com/)
16:30:48	17491/17491	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.bxslider.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.bxslider.minee4b.js	(from https://raplian.myshopify.com/)
16:30:49	54780/54780	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.caroufredsel.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.caroufredsel.minee4b.js	(from https://raplian.myshopify.com/)
16:30:50	1772/1772	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.mousewheel.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.mousewheelee4b.js	(from https://raplian.myshopify.com/)
16:30:50	10114/10114	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:01%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.selectik.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.selectik.minee4b.js	(from https://raplian.myshopify.com/)
16:30:51	14916/14916	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:02%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/owl.carousel.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/owl.carouselee4b.js	(from https://raplian.myshopify.com/)
16:30:52	56184/56184	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:54:57%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/flexslider.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/flexslideree4b.js	(from https://raplian.myshopify.com/)
16:30:52	1981/1981	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:07%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/totop.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/totopee4b.js	(from https://raplian.myshopify.com/)
16:30:54	110418/110418	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:01%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.themepunch.tools.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.themepunch.tools.minee4b.js	(from https://raplian.myshopify.com/)
16:30:54	64607/64607	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:01%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.themepunch.revolution.min.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.themepunch.revolution.minee4b.js	(from https://raplian.myshopify.com/)
16:30:56	58279/58279	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Mar%202018%2011:55:00%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.elevatezoom.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/jquery.elevatezoomee4b.js	(from https://raplian.myshopify.com/)
16:30:56	190654/190654	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2024%20May%202018%2010:39:40%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/slider-init.js?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/slider-initee4b.js	(from https://raplian.myshopify.com/)
16:30:57	103685/103685	---MCZ	200	added ('OK')	text/html	date:Thu,%2028%20Feb%202019%2011:00:58%20GMT	https://raplian.myshopify.com/account/login	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/account/login.html	(from https://raplian.myshopify.com/)
16:30:59	148/148	---MC-	302	error ('Found')	text/html	date:Thu,%2028%20Feb%202019%2011:00:59%20GMT	https://raplian.myshopify.com/checkout	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/checkout.2d.delayed	(from https://raplian.myshopify.com/)
16:31:00	100/100	---MC-	302	error ('Found')	text/html	date:Thu,%2028%20Feb%202019%2011:01:00%20GMT	https://raplian.myshopify.com/272629771/checkouts/7094ba4285bf9d7b515231d636f728ed	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/272629771/checkouts/7094ba4285bf9d7b515231d636f728ed	(from https://raplian.myshopify.com/)
16:31:00	105396/105396	---MCZ	200	added ('OK')	text/html	etag:cacheable:2129ee857cd92d35cd5f7e522a27725b	https://raplian.myshopify.com/cart	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/cart.html	(from https://raplian.myshopify.com/)
16:31:01	102303/102303	---MCZ	200	added ('OK')	text/html	etag:cacheable:39cc5c0cec768291abafdc395a2d3a69	https://raplian.myshopify.com/account/register	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/account/register.html	(from https://raplian.myshopify.com/)
16:31:03	140407/140407	---MCZ	200	added ('OK')	text/html	etag:cacheable:812c0062450b4ab9902ad5c092021a1e	https://raplian.myshopify.com/collections	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections.html	(from https://raplian.myshopify.com/)
16:31:03	160933/160933	---MCZ	200	added ('OK')	text/html	etag:cacheable:d85c86359ad2f99ac863d593a5d7b253	https://raplian.myshopify.com/collections/dresses	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/dresses.html	(from https://raplian.myshopify.com/)
16:31:04	160325/160325	---MCZ	200	added ('OK')	text/html	etag:cacheable:6cd9125f0f3812cb70543b6367c4b5f6	https://raplian.myshopify.com/collections/tops	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/tops.html	(from https://raplian.myshopify.com/)
16:31:05	153620/153620	---MCZ	200	added ('OK')	text/html	etag:cacheable:f202dc6398df07e4dfbe53f3821cf592	https://raplian.myshopify.com/collections/ethnic-wear	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/ethnic-wear.html	(from https://raplian.myshopify.com/)
16:31:05	151008/151008	---MCZ	200	added ('OK')	text/html	etag:cacheable:5720ef0e41589b1c542be9e412d81b7d	https://raplian.myshopify.com/collections/kids	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/kids.html	(from https://raplian.myshopify.com/)
16:31:06	1909/1909	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Feb%202019%2011:01:07%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/files/logo_3da93276-4ca0-4779-b380-1f3938cb2fc1.png?v=1526477311	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/files/logo_3da93276-4ca0-4779-b380-1f3938cb2fc1047d.png	(from https://raplian.myshopify.com/)
16:31:06	102606/102606	---MCZ	200	added ('OK')	text/html	etag:cacheable:42ac3d551a9ff202a3cc18d8ffce481d	https://raplian.myshopify.com/pages/contact-us	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/pages/contact-us.html	(from https://raplian.myshopify.com/)
16:31:07	131797/131797	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:43d9c1848c6c7ee5ab2c0092990cc14d	https://raplian.myshopify.com/collection/dresses	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collection/dresses	(from https://raplian.myshopify.com/)
16:31:08	11847/11847	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2011:01:09%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/style_1_section_1_menu_1_image.jpg?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/style_1_section_1_menu_1_imageee4b.jpg	(from https://raplian.myshopify.com/)
16:31:10	188735/188735	---MCZ	200	added ('OK')	text/html	etag:cacheable:ddde14740948cc973b6a07ffe8b90e4c	https://raplian.myshopify.com/products/colourblock-fit-amp-flare-dress	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/products/colourblock-fit-amp-flare-dress.html	(from https://raplian.myshopify.com/)
16:31:10	3178/3178	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2011:01:10%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/products/p24_7300d00c-56ee-4ef3-b3b0-f74ee84eed07_compact.jpg?v=1521463002	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/products/p24_7300d00c-56ee-4ef3-b3b0-f74ee84eed07_compacte65c.jpg	(from https://raplian.myshopify.com/)
16:31:11	26045/26045	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2011:01:11%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/style_3_section_3_menu_3_image.jpg?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/style_3_section_3_menu_3_imageee4b.jpg	(from https://raplian.myshopify.com/)
16:31:14	160503/160503	---MCZ	200	added ('OK')	text/html	etag:cacheable:51f63265464ccbfd581d546b436a12f9	https://raplian.myshopify.com/collections/clothing	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/clothing.html	(from https://raplian.myshopify.com/)
16:31:57	254457/254457	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Feb%202019%2011:01:17%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/files/top-banner1_c0400ff1-b0fb-4e14-bceb-2e31c6971dd5_2000x.png?v=1527158370	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/files/top-banner1_c0400ff1-b0fb-4e14-bceb-2e31c6971dd5_2000xbc2a.png	(from https://raplian.myshopify.com/)
16:32:02	1546/1546	---M--	429	error ('Too%20Many%20Requests')	text/html	etag:%2259249709-60a%22	https://raplian.myshopify.com/collections/baby-amp-kids	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/baby-amp-kids.42.delayed	(from https://raplian.myshopify.com/)
16:32:47	274210/274210	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Feb%202019%2011:02:04%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/files/top-banner2_2000x.png?v=1526990442	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/files/top-banner2_2000xd372.png	(from https://raplian.myshopify.com/)
16:32:48	51095/51095	---M-Z	200	added ('OK')	text/css	date:Mon,%2019%20Mar%202018%2011:54:51%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/animate.css?6925323883398055779	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/t/3/assets/animateee4b.css	(from https://raplian.myshopify.com/)
16:32:53	189177/189177	---MCZ	200	added ('OK')	text/html	etag:cacheable:d970c4e0356ac95cb5a5f39e003c9525	https://raplian.myshopify.com/collections/dresses/products/women-solid-longline-sweater	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/dresses/products/women-solid-longline-sweater.html	(from https://raplian.myshopify.com/)
16:32:57	16024/16024	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2011:02:55%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/products/p8_8553928c-bf7b-4b24-9d4c-617ef8c4220a_large.jpg?v=1521463040	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/products/p8_8553928c-bf7b-4b24-9d4c-617ef8c4220a_largefe71.jpg	(from https://raplian.myshopify.com/)
16:33:01	190796/190796	---MCZ	200	added ('OK')	text/html	etag:cacheable:444b284d8281a53437198a6bdd4e9de2	https://raplian.myshopify.com/collections/dresses/products/women-solid-biker-jacket	E:/Ravi%20kiran/vurdhi%20website/vruddhi/raplian.myshopify.com/collections/dresses/products/women-solid-biker-jacket.html	(from https://raplian.myshopify.com/)
16:33:05	18166/18166	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202019%2011:03:03%20GMT	http://cdn.shopify.com/s/files/1/0002/7262/9771/products/p31_3a79b64e-5df2-4b44-9bf0-66a227cfeb44_large.jpg?v=1521462987	E:/Ravi%20kiran/vurdhi%20website/vruddhi/cdn.shopify.com/s/files/1/0002/7262/9771/products/p31_3a79b64e-5df2-4b44-9bf0-66a227cfeb44_large700e.jpg	(from https://raplian.myshopify.com/)
